time,type,angle,power,powerL,powerR,raw
19.796,CMD,,,,, ?
19.814,MSG,,,,, kp=50.00 ki=2.00 kd=10.00 kspd=5.00 kdst=0.14 po=0.00
34.011,MSG,,,,, Motor: ON (offset=89.9)
69.513,D,-1.2,-177,1323,1677,D,-1.2,-177,1323,1677
69.613,D,-19.6,400,1900,1100,D,-19.6,400,1900,1100
69.713,D,-2.9,-25,1475,1525,D,-2.9,-25,1475,1525
69.813,D,-2.6,-197,1303,1697,D,-2.6,-197,1303,1697
69.913,D,-1.8,-165,1335,1665,D,-1.8,-165,1335,1665
70.013,D,-2.9,-213,1287,1713,D,-2.9,-213,1287,1713
70.113,D,-21.2,400,1900,1100,D,-21.2,400,1900,1100
70.213,D,-1.9,-90,1410,1590,D,-1.9,-90,1410,1590
70.314,D,-19.6,400,1900,1100,D,-19.6,400,1900,1100
70.413,D,-2.2,-62,1438,1562,D,-2.2,-62,1438,1562
70.513,D,-3.7,151,1651,1349,D,-3.7,151,1651,1349
70.613,D,-9.1,53,1553,1447,D,-9.1,53,1553,1447
70.713,D,-16.3,400,1900,1100,D,-16.3,400,1900,1100
70.813,D,-1.9,53,1553,1447,D,-1.9,53,1553,1447
70.914,D,-16.4,400,1900,1100,D,-16.4,400,1900,1100
71.013,D,-4.2,-122,1378,1622,D,-4.2,-122,1378,1622
71.113,D,-2.4,-100,1400,1600,D,-2.4,-100,1400,1600
71.213,D,-18.9,400,1900,1100,D,-18.9,400,1900,1100
71.313,D,-1.9,-46,1454,1546,D,-1.9,-46,1454,1546
71.413,D,-15.7,400,1900,1100,D,-15.7,400,1900,1100
71.513,D,-3.7,-20,1480,1520,D,-3.7,-20,1480,1520
71.613,D,-1.1,-175,1325,1675,D,-1.1,-175,1325,1675
71.713,D,-27.8,400,1900,1100,D,-27.8,400,1900,1100
71.813,D,-3.0,-101,1399,1601,D,-3.0,-101,1399,1601
71.913,D,-10.1,295,1795,1205,D,-10.1,295,1795,1205
72.013,D,-11.1,350,1850,1150,D,-11.1,350,1850,1150
72.113,D,-5.8,97,1597,1403,D,-5.8,97,1597,1403
72.213,D,-13.7,400,1900,1100,D,-13.7,400,1900,1100
72.313,D,-3.4,-112,1388,1612,D,-3.4,-112,1388,1612
72.413,D,-3.8,-131,1369,1631,D,-3.8,-131,1369,1631
